time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.017873285463341573,0.0009911815327813339,11.623606665022352,6.255970152306524,0.016361643759461586,0.0,-0.0513683561901857,-0.07565675930928188,2.742484164617257,-0.015531109271376084,0.0767628168570906,0.0,452.0646279902671,453.3035195189498,451.45690865849673,453.62486486453196
1.2600000000000007,-0.021310010295915907,-0.004111035553405308,11.791043443755953,6.255073618771572,0.021573481448514897,0.0,-0.06368827139245518,-0.09450314612680426,2.838494997035608,-0.013789774209832652,0.10182206536258452,0.0,441.9583233896309,444.0249389060126,442.8563713565882,442.9996828810404
1.3200000000000007,-0.02570105721088209,-0.010489583142261323,11.968749974260938,6.253856723381826,0.02810571119637384,0.0,-0.08345020039556648,-0.11821690318216689,3.0844017633296468,-0.03824917140132895,0.12015576745264184,0.0,487.80124114136925,489.1774914123453,489.1845043020747,487.3597627245365
1.3800000000000008,-0.03120712671457109,-0.018086912347129315,12.153097276216736,6.251288888488354,0.03511082435625745,0.0,-0.10068311409683404,-0.13523053662387133,3.060545375164209,-0.05394263312687355,0.10889445198913862,0.0,405.61585546350653,404.616822301988,406.696015272441,405.2866301196729
1.4400000000000008,-0.038051924585397315,-0.026919146114340875,12.341172377984734,6.248126849040339,0.04112630173594223,0.0,-0.12815938344778982,-0.15951195515081398,3.2081800824748306,-0.05032657566086124,0.07110186287422035,0.0,462.2550181184212,459.27487994974626,460.629802315428,460.9139674101785
1.5000000000000009,-0.0467222497617173,-0.037322849007216816,12.539377567144067,6.244814155814536,0.04512147804454347,0.0,-0.1613070280016307,-0.18762006233736292,3.3980749023854986,-0.06740854689661552,0.05554280668301027,0.0,474.8616497490273,473.6695340464017,474.99966927305974,473.685919957495
1.560000000000001,-0.05727201872862568,-0.04932348593743164,12.744624645337433,6.241648094754758,0.04857378034402071,0.0,-0.19066446323834693,-0.21272459355353915,3.443323659950674,-0.0332300256857677,0.061255902085945356,0.0,430.55967455296695,431.0451611286004,429.461408886339,432.34849845208123
1.620000000000001,-0.0696811175328259,-0.06291021521864065,12.953209046282193,6.240170592371118,0.05181619028919826,0.0,-0.22330412309990894,-0.24032187142030492,3.509256632922511,-0.011391455240850518,0.03292880467541368,0.0,439.4449883542895,437.0923133860068,436.583184744589,438.40141926879016
1.680000000000001,-0.08428506489396655,-0.0783255498018704,13.16916916631855,6.239311235536265,0.053450102717448544,0.0,-0.2636741284340463,-0.27358513361801523,3.688826327858109,-0.020945369002385382,0.012290302023005711,0.0,473.7844556738206,472.19507470926646,473.89306537364695,473.1582055990205
1.740000000000001,-0.10128560132591034,-0.09571071540340995,13.394816087189522,6.2383730399570645,0.05421584079383468,0.0,-0.3030669682712068,-0.3060170930809956,3.832246337148706,-0.006708555735775239,0.013689958070431904,0.0,463.27649959432,463.38641765713857,463.41243704125077,464.53032200099807
1.8000000000000012,-0.12042510983506019,-0.11485961424747683,13.62461643876826,6.2379910998767105,0.05549149007659526,0.0,-0.3350116366209714,-0.33231486467856197,3.827763267116656,-0.005688540566100946,0.033222147355224954,0.0,416.79921831656435,418.5029545240506,417.7182682808524,417.80731719402695
1.8600000000000012,-0.14157536238567073,-0.1356477160789893,13.855353756950088,6.237779663107833,0.0579452034830128,0.0,-0.3701994327590608,-0.36064232933234974,3.8633357377638275,0.00048761150664244825,0.05298360919406619,0.0,430.53361888334064,432.2033822300887,430.24957835812944,430.77226571948984
1.9200000000000013,-0.16498278106046055,-0.1582128593610064,14.089860818446489,6.237890103981446,0.06098651169737046,0.0,-0.41034359741780974,-0.3915086151697669,3.9532264383954283,0.004418274006666103,0.04565199802213107,0.0,448.95490527248495,448.36120381589154,448.3039662642302,448.6232211445012
1.9800000000000013,-0.19082626345270984,-0.18260278732857554,14.329216960470944,6.238005708855999,0.06376480026181941,0.0,-0.45136129703381717,-0.4214594732701584,4.025029698398879,-0.0035913252295740094,0.04757907505889959,0.0,443.912551218462,444.0719364672775,443.52968589186787,442.8712919094424
